,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination_num
1815,mp-571651,TiSe,Pnma,orthorhombic,0.01610574124999964,"Full Formula (Ti4 Se4)
Reduced Formula: TiSe
abc   :   3.480932   6.259413   6.495951
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Ti    0.25  0.693881  0.506633    -0
  1  Ti    0.25  0.806119  0.006633    -0
  2  Ti    0.75  0.306119  0.493367    -0.001
  3  Ti    0.75  0.193881  0.993367    -0
  4  Se    0.75  0.92041   0.283549     0
  5  Se    0.25  0.07959   0.716451     0
  6  Se    0.25  0.42041   0.216451     0
  7  Se    0.75  0.57959   0.783549     0",5.951808115077568,0.0,-54.45390401,2.0,-2.0,6
1816,mp-568789,TiSe,P6_3/mmc,hexagonal,0.039931427500000005,"Full Formula (Ti2 Se2)
Reduced Formula: TiSe
abc   :   3.421258   3.421258   6.831500
angles:  90.000000  90.000000 119.999994
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0         0         0            0
  1  Ti    0         0         0.5         -0
  2  Se    0.333333  0.666667  0.25         0
  3  Se    0.666667  0.333333  0.75         0",6.082365393543836,0.0,-27.13164926,2.0,-2.0,6
1817,mp-1079888,TiSe,R-3m,trigonal,0.17841593999999983,"Full Formula (Ti4 Se4)
Reduced Formula: TiSe
abc   :  13.028432  13.028432  13.028431
angles:  15.836941  15.836941  15.836942
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0         0         0           -0.005
  1  Ti    0.5       0.5       0.5         -0.009
  2  Ti    0.914369  0.914369  0.914369     0.003
  3  Ti    0.085631  0.085631  0.085631     0.003
  4  Se    0.792533  0.792533  0.792533    -0
  5  Se    0.207467  0.207467  0.207467    -0
  6  Se    0.624174  0.624174  0.624174     0
  7  Se    0.375826  0.375826  0.375826     0",5.868794222337214,0.0,-53.15542242,2.0,-2.0,6
1818,mp-13152,TiSe,P4/nmm,tetragonal,0.2975951400000003,"Full Formula (Ti2 Se2)
Reduced Formula: TiSe
abc   :   4.178357   4.178357   5.984423
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Ti    0.5  0.5  0           -0.002
  1  Ti    0    0    0           -0.002
  2  Se    0.5  0    0.239444     0
  3  Se    0    0.5  0.760556     0",4.031414397106929,0.0,-26.10099441,2.0,-2.0,4
1819,mp-7092,TiSi,Pnma,orthorhombic,0.0,"Full Formula (Ti4 Si4)
Reduced Formula: TiSi
abc   :   3.641735   5.010799   6.544556
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Ti    0.25  0.371939  0.675539        -0
  1  Ti    0.75  0.628061  0.324461         0
  2  Ti    0.75  0.871939  0.824461         0
  3  Ti    0.25  0.128061  0.175539        -0
  4  Si    0.25  0.854253  0.544812        -0
  5  Si    0.75  0.145747  0.455188         0
  6  Si    0.75  0.354253  0.955188         0
  7  Si    0.25  0.645747  0.044812        -0",4.224308740491082,0.0,-59.43398614,4.0,-4.0,7
1820,mp-22558,TiSi,Cmmm,orthorhombic,0.24073463750000368,"Full Formula (Ti1 Si1)
Reduced Formula: TiSi
abc   :   2.789773   2.789773   3.803934
angles:  90.000000  90.000000  98.763987
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0           0
  1  Si    0    0    0.5         0",4.310433417983797,0.0,-14.37702726,4.0,-4.0,12
1821,mp-1065146,TiSi,Amm2,orthorhombic,0.2411240625000035,"Full Formula (Ti1 Si1)
Reduced Formula: TiSi
abc   :   2.800274   2.800274   3.798949
angles:  90.000000  90.000000  99.640777
Sites (2)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Ti    0.044836  0.955164  0      -0.002
  1  Si    0.556664  0.443336  0.5     0",4.2944144397255055,0.0,-14.37624841,4.0,-4.0,12
1822,mp-11573,TiTc,Pm-3m,cubic,0.0,"Full Formula (Ti1 Tc1)
Reduced Formula: TiTc
abc   :   3.106861   3.106861   3.106861
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5         0
  1  Tc    0    0    0          -0",8.076825091014111,0.0,-19.24925598,3.0,-3.0,8
1823,mp-567832,TiTe,P6_3/mmc,hexagonal,0.0939515556249999,"Full Formula (Ti2 Te2)
Reduced Formula: TiTe
abc   :   3.670911   3.670911   7.302053
angles:  90.000000  90.000000 120.000011
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0         0         0.5     -0.002
  1  Ti    0         0         0       -0.002
  2  Te    0.333333  0.666667  0.25     0.001
  3  Te    0.666667  0.333333  0.75     0.001",6.838350612027851,0.0,-24.50608866,2.0,-2.0,6
1824,mp-1007770,TlAs,F-43m,cubic,0.11588793999999991,"Full Formula (Tl1 As1)
Reduced Formula: TlAs
abc   :   4.497199   4.497199   4.497199
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Tl    0     0     0           -0
  1  As    0.25  0.25  0.25        -0",7.211345388879406,0.0,-6.7883851,1.0,-1.0,4
1825,mp-30083,TlBi,Pm-3m,cubic,0.11157278599999998,"Full Formula (Tl1 Bi1)
Reduced Formula: TlBi
abc   :   3.991709   3.991709   3.991709
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0          -0
  1  Bi    0.5  0.5  0.5         0",10.792071493296165,0.0,-6.07761816,0.0,0.0,8
1826,mp-568560,TlBr,Fm-3m,cubic,0.0,"Full Formula (Tl1 Br1)
Reduced Formula: TlBr
abc   :   4.794955   4.794955   4.794955
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0           0
  1  Br    0.5  0.5  0.5        -0",6.055751176866383,2.3494,-5.76702343,1.0,-1.0,6
1827,mp-568949,TlBr,Cmcm,orthorhombic,0.022582567500000206,"Full Formula (Tl2 Br2)
Reduced Formula: TlBr
abc   :   6.717074   6.717074   5.062307
angles:  90.000000  90.000000 141.099784
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Tl    0.385704  0.614296  0.75        -0
  1  Tl    0.614296  0.385704  0.25        -0
  2  Br    0.867602  0.132398  0.25        -0
  3  Br    0.132398  0.867602  0.75        -0",6.582511850548662,2.4061000000000003,-11.44371659,1.0,-1.0,5
1828,mp-22875,TlBr,Pm-3m,cubic,0.04514846000000006,"Full Formula (Tl1 Br1)
Reduced Formula: TlBr
abc   :   4.057120   4.057120   4.057120
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0           0
  1  Br    0.5  0.5  0.5         0",7.068918855673896,2.3615,-5.67672651,1.0,-1.0,0
1829,mp-567465,TlC,Fm-3m,cubic,2.1065890449999993,"Full Formula (Tl1 C1)
Reduced Formula: TlC
abc   :   3.558523   3.558523   3.558523
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0       0
  1  C     0.5  0.5  0.5     0.001",11.277162700134701,0.0,-7.37524465,3.0,-3.0,6
1830,mp-1060962,TlC,Pm-3m,cubic,2.551147919999999,"Full Formula (Tl1 C1)
Reduced Formula: TlC
abc   :   3.234577   3.234577   3.234577
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0          -0
  1  C     0.5  0.5  0.5        -0",10.617978215882667,0.0,-6.4861269,3.0,-3.0,8
1831,mp-569639,TlCl,Fm-3m,cubic,0.0,"Full Formula (Tl1 Cl1)
Reduced Formula: TlCl
abc   :   4.618631   4.618631   4.618631
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0           0
  1  Cl    0.5  0.5  0.5        -0",5.716620099833653,2.5976,-6.24516845,1.0,-1.0,0
1832,mp-571079,TlCl,Cmcm,orthorhombic,0.019310815000000314,"Full Formula (Tl2 Cl2)
Reduced Formula: TlCl
abc   :   6.585353   6.585353   4.817950
angles:  90.000000  90.000000 141.271560
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Tl    0.619524  0.380476  0.25         0
  1  Tl    0.380476  0.619524  0.75         0
  2  Cl    0.138536  0.861464  0.75        -0
  3  Cl    0.861464  0.138536  0.25        -0",6.093348922420005,2.659,-12.41309364,1.0,-1.0,1
1833,mp-23167,TlCl,Pm-3m,cubic,0.04686129500000025,"Full Formula (Tl1 Cl1)
Reduced Formula: TlCl
abc   :   3.900812   3.900812   3.900812
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0           0
  1  Cl    0.5  0.5  0.5         0",6.709635892345644,2.5887000000000002,-6.15144586,1.0,-1.0,0
1834,mp-720,TlF,Pbcm,orthorhombic,0.0,"Full Formula (Tl4 F4)
Reduced Formula: TlF
abc   :   5.237391   5.817352   6.386389
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Tl    0.25  0.502173  0.242233        -0
  1  Tl    0.75  0.497827  0.757767        -0
  2  Tl    0.25  0.002173  0.757767        -0
  3  Tl    0.75  0.997827  0.242233        -0
  4  F     0.25  0.576409  0.857377         0
  5  F     0.75  0.423591  0.142623         0
  6  F     0.25  0.076409  0.142623         0
  7  F     0.75  0.923591  0.857377         0",7.625370988532798,3.2634999999999996,-30.98290396,1.0,-1.0,4
1835,mp-557835,TlF,P4/nmm,tetragonal,0.0055700975000001485,"Full Formula (Tl2 F2)
Reduced Formula: TlF
abc   :   3.842626   3.842626   6.317102
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Tl    0    0.5  0.753352         0
  1  Tl    0.5  0    0.246648         0
  2  F     0.5  0    0.853267        -0
  3  F     0    0.5  0.146733        -0",7.953395290873438,3.0070000000000006,-15.46917159,1.0,-1.0,1
1836,mp-558134,TlF,Aem2,orthorhombic,0.0060633425000000685,"Full Formula (Tl2 F2)
Reduced Formula: TlF
abc   :   3.850658   3.850658   6.316160
angles:  90.000000  90.000000  90.617903
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Tl    0.470179  0.029821  0.746475         0
  1  Tl    0.970179  0.529821  0.253525         0
  2  F     0.447821  0.052179  0.352556        -0
  3  F     0.947821  0.552179  0.647444        -0",7.921891020860189,3.0179000000000005,-15.46719861,1.0,-1.0,4
1837,mp-11473,TlHg,Pm-3m,cubic,0.0015974566666665524,"Full Formula (Tl1 Hg1)
Reduced Formula: TlHg
abc   :   3.894818   3.894818   3.894818
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0.5  0.5  0.5    -0.001
  1  Hg    0    0    0      -0.001",11.381879492790198,0.0,-2.71137971,0.0,0.0,8
1838,mp-571102,TlI,Fm-3m,cubic,0.0,"Full Formula (Tl1 I1)
Reduced Formula: TlI
abc   :   5.047402   5.047402   5.047402
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0          -0
  1  I     0.5  0.5  0.5         0",6.05014632996599,2.4360999999999997,-5.24873089,1.0,-1.0,6
1839,mp-22858,TlI,Cmcm,orthorhombic,0.02316648499999996,"Full Formula (Tl2 I2)
Reduced Formula: TlI
abc   :   7.087256   7.087256   5.307803
angles:  90.000000  90.000000 140.924015
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Tl    0.386013  0.613987  0.75        -0
  1  Tl    0.613987  0.386013  0.25        -0
  2  I     0.132584  0.867416  0.75        -0
  3  I     0.867416  0.132584  0.25        -0",6.5468353130527115,2.3197999999999994,-10.40479584,1.0,-1.0,5
1840,mp-23197,TlI,Pm-3m,cubic,0.05222915000000006,"Full Formula (Tl1 I1)
Reduced Formula: TlI
abc   :   4.287598   4.287598   4.287598
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0          -0
  1  I     0.5  0.5  0.5        -0",6.979307319030446,2.2503,-5.14427259,1.0,-1.0,0
1841,mp-1017982,TlN,P6_3mc,hexagonal,0.7214423488100001,"Full Formula (Tl2 N2)
Reduced Formula: TlN
abc   :   3.729447   3.729447   6.085808
angles:  90.000000  90.000000 119.999989
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Tl    0.666667  0.333333  0.499676        -0
  1  Tl    0.333333  0.666667  0.999676        -0
  2  N     0.666667  0.333333  0.875324        -0
  3  N     0.333333  0.666667  0.375324        -0",9.894046478787867,0.0,-17.74248082,3.0,-3.0,4
1842,mp-1007778,TlN,F-43m,cubic,0.7225676238100007,"Full Formula (Tl1 N1)
Reduced Formula: TlN
abc   :   3.727867   3.727867   3.727867
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Tl    0     0     0           -0
  1  N     0.25  0.25  0.25         0",9.899554076653324,0.08499999999999996,-8.86898986,3.0,-3.0,4
1843,mp-1002222,TlN,Fm-3m,cubic,0.9591881638100004,"Full Formula (Tl1 N1)
Reduced Formula: TlN
abc   :   3.498136   3.498136   3.498136
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Tl    0    0    0          -0
  1  N     0.5  0.5  0.5         0",11.980821812552252,0.0,-8.39574878,3.0,-3.0,6
1844,mp-11524,TlNi,P6_3/mmc,hexagonal,0.22741251249999994,"Full Formula (Tl2 Ni2)
Reduced Formula: TlNi
abc   :   4.169264   4.169264   5.055847
angles:  90.000000  90.000000 119.999993
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Tl    0.333333  0.666667  0.25         0
  1  Tl    0.666667  0.333333  0.75         0
  2  Ni    0         0         0           -0
  3  Ni    0         0         0.5         -0",11.479373785735628,0.0,-15.37329939,0.0,0.0,6
1845,mp-1007776,TlP,F-43m,cubic,0.2337322204999981,"Full Formula (Tl1 P1)
Reduced Formula: TlP
abc   :   4.327494   4.327494   4.327494
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Tl    0     0     0           -0
  1  P     0.25  0.25  0.25         0",6.819963595142556,0.12659999999999982,-7.33705287,1.0,-1.0,4
1846,mp-11553,TlPt,P6/mmm,hexagonal,0.6021815391666663,"Full Formula (Tl3 Pt3)
Reduced Formula: TlPt
abc   :   6.758000   6.758000   3.851708
angles:  90.000000  90.000000 120.000003
Sites (6)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Tl    0.5       0         0      -0
  1  Tl    0.5       0.5       0      -0
  2  Tl    0         0.5       0      -0
  3  Pt    0         0         0      -0.001
  4  Pt    0.333333  0.666667  0.5     0
  5  Pt    0.666667  0.333333  0.5     0",13.06264728733433,0.0,-22.20538453,0.0,0.0,6
1847,mp-1066583,TlRe,Imma,orthorhombic,1.1387982399999999,"Full Formula (Tl2 Re2)
Reduced Formula: TlRe
abc   :   5.270978   5.270978   5.270978
angles: 135.268031 126.318771  72.381114
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Tl    0.638786  0.888786  0.75        -0
  1  Tl    0.361214  0.111214  0.25        -0
  2  Re    0.085512  0.335512  0.75         0
  3  Re    0.914488  0.664488  0.25         0",15.970399913922169,0.0,-25.05716725,0.0,0.0,12
1848,mp-561066,TlS,P4_12_12,tetragonal,0.028087743593749437,"Full Formula (Tl32 S32)
Reduced Formula: TlS
abc   :   8.027244   8.027244  29.991869
angles:  90.000000  90.000000  90.000000
Sites (64)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Tl    0.418819  0.628092  0.817443        -0
  1  Tl    0.878155  0.870745  0.202799        -0
  2  Tl    0.129255  0.121845  0.297201        -0
  3  Tl    0.910173  0.373946  0.936245        -0
  4  Tl    0.626745  0.125439  0.697403        -0
  5  Tl    0.126745  0.374561  0.052597        -0
  6  Tl    0.629255  0.378155  0.452799        -0
  7  Tl    0.621845  0.370745  0.047201        -0
  8  Tl    0.410173  0.126054  0.813755        -0
  9  Tl    0.378155  0.629255  0.547201        -0
 10  Tl    0.870745  0.878155  0.797201        -0
 11  Tl    0.125439  0.626745  0.302597        -0
 12  Tl    0.626054  0.089827  0.563755        -0
 13  Tl    0.918819  0.871908  0.932557        -0
 14  Tl    0.128092  0.081181  0.567443        -0
 15  Tl    0.089827  0.626054  0.436245        -0
 16  Tl    0.873946  0.589827  0.686245        -0
 17  Tl    0.589827  0.873946  0.313755        -0
 18  Tl    0.625439  0.873255  0.447403        -0
 19  Tl    0.628092  0.418819  0.182557        -0
 20  Tl    0.126054  0.410173  0.186245        -0
 21  Tl    0.874561  0.373255  0.802597        -0
 22  Tl    0.374561  0.126745  0.947403        -0
 23  Tl    0.371908  0.581181  0.682557        -0
 24  Tl    0.373946  0.910173  0.063755        -0
 25  Tl    0.081181  0.128092  0.432557        -0
 26  Tl    0.370745  0.621845  0.952799        -0
 27  Tl    0.373255  0.874561  0.197403        -0
 28  Tl    0.871908  0.918819  0.067443        -0
 29  Tl    0.581181  0.371908  0.317443        -0
 30  Tl    0.121845  0.129255  0.702799        -0
 31  Tl    0.873255  0.625439  0.552597        -0
 32  S     0.884874  0.884874  0.5              0
 33  S     0.687068  0.131837  0.399641        -0
 34  S     0.616176  0.857969  0.742506        -0
 35  S     0.864545  0.135455  0.25            -0
 36  S     0.312932  0.868163  0.899641        -0
 37  S     0.642031  0.116176  0.992506        -0
 38  S     0.131837  0.687068  0.600359        -0
 39  S     0.619265  0.68384   0.601879        -0
 40  S     0.883824  0.357969  0.507494        -0
 41  S     0.857969  0.616176  0.257494        -0
 42  S     0.383824  0.142031  0.242506        -0
 43  S     0.357969  0.883824  0.492506        -0
 44  S     0.135455  0.864545  0.75            -0
 45  S     0.384874  0.615126  0.25             0
 46  S     0.631837  0.812932  0.149641        -0
 47  S     0.615126  0.384874  0.75             0
 48  S     0.31616   0.380735  0.898121        -0
 49  S     0.115126  0.115126  0                0
 50  S     0.812932  0.631837  0.850359        -0
 51  S     0.81616   0.119265  0.851879        -0
 52  S     0.187068  0.368163  0.350359        -0
 53  S     0.368163  0.187068  0.649641        -0
 54  S     0.380735  0.31616   0.101879        -0
 55  S     0.364545  0.364545  0.5             -0
 56  S     0.635455  0.635455  0               -0
 57  S     0.880735  0.18384   0.648121        -0
 58  S     0.116176  0.642031  0.007494        -0
 59  S     0.18384   0.880735  0.351879        -0
 60  S     0.142031  0.383824  0.757494        -0
 61  S     0.868163  0.312932  0.100359        -0
 62  S     0.119265  0.81616   0.148121        -0
 63  S     0.68384   0.619265  0.398121        -0",6.50127913126112,0.8102,-222.53166235,1.0,-1.0,5
